id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,broad_sector,market_cap_crore,pe_ratio,pb_ratio,dividend_yield_pct,sales,net_profit,dividend_payout,peer_group_name,is_benchmark,return_on_equity_pct_percentile,net_profit_margin_pct_percentile,asset_turnover_percentile,free_cash_flow_cr_percentile,revenue_cagr_5yr_percentile,pat_cagr_5yr_percentile,debt_to_equity_percentile,interest_coverage_percentile,benchmark_score,score_difference
650,JINDALSTEL,Mar 2022,13.22,30.0,18.99,0.379,7.2431,0.6676,13717.0,2331.0,56.0,35.2723,5.0,13502.0,16048.0,18.82,,,6.27,Materials,349306.1,47.36,3.25,4.38,51166.0,6766.0,5.0,Steel,0,12.5,10.416666666666668,50.0,8.333333333333332,10.714285714285714,,6.25,29.166666666666668,5.6,0.6699999999999999
651,JINDALSTEL,Mar 2023,7.470000000000001,19.0,10.27,0.3371,6.5028,0.7664,3257.0,4090.0,31.0,38.706,6.0,13046.0,7347.0,9.84,,,3.28,Materials,421683.82,73.96,8.84,2.46,53212.0,3974.0,6.0,Steel,0,39.58333333333333,25.0,31.25,52.083333333333336,60.71428571428571,,2.083333333333333,31.25,-3.4,6.68
652,JINDALSTEL,Mar 2024,11.8,20.0,13.41,0.3717,8.0046,0.64,-2336.0,8344.0,58.0,44.316,3.0,16472.0,6008.0,1.4,,,0.47,Materials,396587.97,77.64,5.73,1.9,50354.0,5943.0,3.0,Steel,0,23.958333333333336,14.583333333333334,62.5,79.16666666666666,89.28571428571429,,4.166666666666666,27.083333333333332,2.59,-2.12
653,JIOFIN,Mar 2023,68.89,88.0,0.03,0.0065,,0.0004,945.0,1110.0,,5706.0,0.0,743.0,2055.0,,,,,Financials,1137314.0,65.98,7.88,4.29,45.0,31.0,0.0,Consumer Finance,0,100.0,5.555555555555555,100.0,2.7777777777777777,,,5.555555555555555,,32.31,
654,JIOFIN,Mar 2024,86.52,84.0,1.15,0.0,198.8,0.0128,763.0,1441.0,3.0,2.1903,0.0,0.0,-678.0,,,,,Financials,1401774.99,34.24,9.91,3.09,1855.0,1605.0,0.0,Consumer Finance,0,97.22222222222221,2.7777777777777777,97.22222222222221,5.555555555555555,,,2.7777777777777777,34.375,27.08,
655,JSWENERGY,Mar 2013,10.16,32.0,14.52,1.6726,2.918,0.4353,781.0,944.0,6.0,0.3783,36.0,10377.0,1725.0,,,,,Energy,,,,,8870.0,901.0,36.0,Power & Utilities,0,22.5,60.0,11.25,62.5,,,50.0,58.75,,
656,JSWENERGY,Mar 2014,8.790000000000001,38.0,11.57,1.538,2.5506,0.4494,1906.0,363.0,5.0,0.4007,43.0,10106.0,2269.0,,,,,Energy,,,,,8648.0,760.0,43.0,Power & Utilities,0,45.0,65.0,7.5,53.75,,,42.5,63.74999999999999,,
657,JSWENERGY,Mar 2015,14.53,39.0,18.06,1.2362,3.3597,0.4813,2972.0,422.0,8.0,0.4584,24.0,9294.0,3394.0,,,,,Energy,,,,,9347.0,1358.0,24.0,Power & Utilities,0,8.75,42.5,5.0,42.5,,,28.749999999999996,52.5,,
658,JSWENERGY,Mar 2016,14.86,41.0,15.05,1.5315,2.9166,0.3442,266.0,3272.0,9.0,0.5964,22.0,14862.0,3538.0,,,,,Energy,,,,,9824.0,1460.0,22.0,Power & Utilities,0,20.0,38.75,27.500000000000004,66.25,,,41.25,60.0,,
659,JSWENERGY,Mar 2017,7.539999999999999,40.0,6.01,1.3838,2.1039,0.2911,3091.0,762.0,4.0,0.6369,13.0,14349.0,3853.0,,,,,Energy,,,,,8263.0,623.0,13.0,Power & Utilities,0,77.5,67.5,48.75,41.25,,,33.75,71.25,,
660,JSWENERGY,Mar 2018,1.06,34.0,0.77,1.0696,1.8956,0.3012,3719.0,215.0,0.0,0.6774,0.0,11883.0,3934.0,-1.92,-37.64,,-13.19,Energy,,,,,8049.0,85.0,0.0,Power & Utilities,0,85.0,83.75,46.25,32.5,88.88888888888889,100.0,25.0,81.25,-0.87,-12.32
661,JSWENERGY,Mar 2019,7.489999999999999,31.0,5.79,0.8928,2.729,0.3525,2436.0,55.0,4.0,0.7204,24.0,10555.0,2491.0,1.11,-2.09,-4.36,-1.78,Energy,62025.39,38.52,14.43,4.49,9138.0,684.0,24.0,Power & Utilities,0,78.75,68.75,25.0,50.0,82.22222222222221,88.88888888888889,22.5,62.5,4.15,-5.930000000000001
662,JSWENERGY,Mar 2020,13.07,36.0,9.28,0.8449,3.1713,0.3318,2383.0,301.0,7.0,0.7093,15.0,9840.0,2082.0,-2.41,-4.46,-2.64,-3.17,Energy,74355.45,36.57,13.65,3.06,8273.0,1081.0,15.0,Power & Utilities,0,61.25000000000001,48.75,33.75,51.24999999999999,91.11111111111111,94.44444444444444,20.0,55.00000000000001,4.58,-7.75
663,JSWENERGY,Mar 2021,11.89,42.0,5.67,0.577,3.5279,0.2641,2670.0,1030.0,5.0,0.8835,41.0,8371.0,3700.0,-6.76,-10.83,-11.09,-9.56,Energy,66726.89,71.29,3.09,0.11,6922.0,823.0,41.0,Power & Utilities,0,81.25,57.49999999999999,55.00000000000001,46.25,100.0,97.22222222222221,2.5,50.0,7.3,-16.86
664,JSWENERGY,Mar 2022,21.34,44.0,10.01,0.5135,5.3372,0.2676,1565.0,1387.0,11.0,1.0619,19.0,8943.0,2952.0,-0.23,22.85,22.42,15.01,Energy,87619.18,33.5,2.05,0.13,8167.0,1743.0,19.0,Power & Utilities,0,56.25,33.75,53.75,55.00000000000001,86.66666666666667,13.88888888888889,1.25,21.25,9.6,5.41
665,JSWENERGY,Mar 2023,14.32,32.0,7.94,1.3447,4.6872,0.2134,-4694.0,6778.0,9.0,1.1352,22.0,25051.0,2084.0,5.12,77.08,,27.4,Energy,95613.82,42.08,0.76,0.07,10332.0,1480.0,22.0,Power & Utilities,0,70.0,43.75,57.49999999999999,88.75,55.55555555555556,8.333333333333332,32.5,28.749999999999996,11.42,15.979999999999999
666,JSWENERGY,Mar 2024,15.02,47.0,8.28,1.5156,2.8514,0.1988,-1963.0,8197.0,10.0,1.2695,19.0,31573.0,6234.0,4.68,20.32,20.11,15.04,Energy,110870.53,24.79,9.88,1.25,11486.0,1725.0,19.0,Power & Utilities,0,67.5,37.5,58.75,82.5,60.0,16.666666666666664,38.75,61.25000000000001,9.8,5.239999999999998
667,JSWSTEEL,Mar 2013,2.43,17.0,5.44,1.2672,3.1546,0.6644,411.0,5433.0,4.0,6.0088,30.0,21625.0,5844.0,,,,,Materials,,,,,38210.0,929.0,30.0,Steel,0,60.416666666666664,64.58333333333334,54.166666666666664,72.91666666666666,,,45.83333333333333,60.416666666666664,,
668,JSWSTEEL,Mar 2014,0.7799999999999999,18.0,1.9,1.6779,2.4734,0.6597,-3024.0,5618.0,2.0,6.9881,74.0,35527.0,2594.0,,,,,Materials,,,,,51220.0,402.0,74.0,Steel,0,68.75,70.83333333333334,56.25,83.33333333333334,,,77.08333333333334,68.75,,
669,JSWSTEEL,Mar 2015,3.25,18.0,7.73,1.7386,2.7103,0.6184,504.0,7372.0,7.0,7.3564,19.0,38754.0,7876.0,,,,,Materials,,,,,52972.0,1722.0,19.0,Steel,0,54.166666666666664,52.083333333333336,68.75,70.83333333333334,,,81.25,64.58333333333334,,
670,JSWSTEEL,Mar 2016,-1.16,15.0,-2.54,2.2252,1.2374,0.5072,3040.0,3857.0,-1.0,6.301,-67.0,42204.0,6897.0,,,,,Materials,,,,,41546.0,-481.0,-67.0,Steel,0,81.25,81.25,83.33333333333334,56.25,,,97.91666666666666,93.75,,
671,JSWSTEEL,Mar 2017,6.239999999999999,22.0,15.31,1.9135,3.2712,0.6318,2794.0,5094.0,15.0,7.5239,19.0,43334.0,7888.0,,,,,Materials,,,,,55604.0,3467.0,19.0,Steel,0,18.75,29.166666666666668,66.66666666666666,60.416666666666664,,,87.5,58.333333333333336,,
672,JSWSTEEL,Mar 2018,8.5,21.0,21.83,1.407,3.9824,0.7821,7850.0,4529.0,26.0,9.2709,16.0,39393.0,12379.0,13.49,45.76,45.41,34.89,Materials,,,,,71933.0,6113.0,16.0,Steel,0,8.333333333333332,22.916666666666664,27.083333333333332,31.25,42.857142857142854,28.57142857142857,54.166666666666664,50.0,-0.59,35.480000000000004
673,JSWSTEEL,Mar 2019,8.88,22.0,21.62,1.3621,4.8828,0.7383,3246.0,11387.0,32.0,11.5598,16.0,47396.0,14633.0,10.6,79.66,74.11,54.79,Materials,1475187.02,35.01,7.86,1.29,84757.0,7524.0,16.0,Steel,0,10.416666666666668,20.833333333333336,35.41666666666667,54.166666666666664,53.57142857142857,7.142857142857142,50.0,41.66666666666667,15.26,39.53
674,JSWSTEEL,Mar 2020,5.34,16.0,10.71,1.6783,2.702,0.5563,-6804.0,19589.0,17.0,12.1591,15.0,61423.0,12785.0,6.72,17.88,19.42,14.67,Materials,1978764.31,34.84,1.91,2.19,73326.0,3919.0,15.0,Steel,0,35.41666666666667,33.33333333333333,77.08333333333334,93.75,78.57142857142857,57.14285714285714,79.16666666666666,66.66666666666666,0.01,14.66
675,JSWSTEEL,Mar 2021,9.86,25.0,16.84,1.3342,5.2189,0.5383,11087.0,7702.0,33.0,15.4848,25.0,62392.0,18789.0,13.96,,,4.65,Materials,2171392.42,60.28,3.42,0.09,79839.0,7873.0,25.0,Steel,0,16.666666666666664,16.666666666666664,79.16666666666666,16.666666666666664,39.285714285714285,,47.91666666666667,39.58333333333333,2.97,1.6800000000000002
676,JSWSTEEL,Mar 2022,14.3,27.0,31.11,1.0734,8.1952,0.7449,11522.0,14748.0,85.0,22.3578,25.0,72237.0,26270.0,21.36,43.28,41.47,35.37,Materials,2278384.96,36.76,12.62,2.73,146371.0,20938.0,25.0,Steel,0,4.166666666666666,8.333333333333332,33.33333333333333,14.583333333333334,3.571428571428571,35.714285714285715,29.166666666666668,25.0,5.6,29.769999999999996
677,JSWSTEEL,Mar 2023,2.49,11.0,6.3,1.2307,2.9022,0.7883,12593.0,10730.0,17.0,21.8256,25.0,80853.0,23323.0,18.2,-7.5,-8.15,0.85,Materials,2101814.77,8.68,9.24,2.83,165960.0,4139.0,25.0,Steel,0,58.333333333333336,60.416666666666664,22.916666666666664,10.416666666666668,14.285714285714285,92.85714285714286,41.66666666666667,62.5,-3.4,4.25
678,JSWSTEEL,Mar 2024,5.13,16.0,11.55,1.1328,3.6591,0.7679,-2389.0,14467.0,36.0,25.4652,25.0,87984.0,12078.0,15.6,3.59,2.38,7.19,Materials,2612646.38,69.27,4.37,2.94,175006.0,8973.0,25.0,Steel,0,29.166666666666668,39.58333333333333,29.166666666666668,81.25,21.428571428571427,85.71428571428571,31.25,54.166666666666664,2.59,4.6000000000000005
679,KOTAKBANK,Mar 2013,20.65,-1789.0,14.66,5.6043,1.2883,0.0936,-6157.0,9035.0,15.0,4.093,2.0,85561.0,2878.0,,,,,Financials,,,,,10838.0,2238.0,2.0,Private Banks,0,40.0,50.0,8.333333333333332,58.333333333333336,,,20.0,70.0,,
680,KOTAKBANK,Mar 2014,21.08,-1379.0,13.24,4.5031,1.333,0.0981,7938.0,1130.0,16.0,4.9569,2.0,85937.0,9068.0,,,,,Financials,,,,,11986.0,2527.0,2.0,Private Banks,0,58.333333333333336,43.333333333333336,1.6666666666666667,33.33333333333333,,,8.333333333333332,60.0,,
681,KOTAKBANK,Mar 2015,23.31,-3366.0,14.01,4.7056,1.189,0.0897,-2165.0,4467.0,20.0,5.7399,2.0,104258.0,2302.0,,,,,Financials,,,,,13319.0,3105.0,2.0,Private Banks,0,49.166666666666664,26.666666666666668,10.0,51.66666666666667,,,10.0,95.0,,
682,KOTAKBANK,Mar 2016,17.27,-2263.0,10.56,5.3854,1.5109,0.0847,2672.0,2353.0,19.0,3.6384,3.0,179679.0,5025.0,,,,,Financials,,,,,20402.0,3524.0,3.0,Private Banks,0,81.66666666666667,75.0,16.666666666666664,40.0,,,18.333333333333332,43.333333333333336,,
683,KOTAKBANK,Mar 2017,22.48,-3965.0,13.04,5.3318,1.2705,0.0808,7933.0,5289.0,27.0,4.1839,2.0,205230.0,13222.0,,,,,Financials,,,,,22324.0,5019.0,2.0,Private Banks,0,60.0,35.0,28.333333333333332,35.0,,,16.666666666666664,76.66666666666667,,
684,KOTAKBANK,Mar 2018,24.9,-4141.0,12.4,4.9485,1.2271,0.0744,-15867.0,5475.0,33.0,5.2978,2.0,249840.0,-10392.0,18.32,22.83,17.08,19.41,Financials,,,,,25131.0,6258.0,2.0,Private Banks,0,71.66666666666667,18.333333333333332,53.333333333333336,78.33333333333333,31.428571428571427,28.57142857142857,13.333333333333334,90.0,20.53,-1.120000000000001
685,KOTAKBANK,Mar 2019,24.15,-5114.0,12.47,5.0495,1.2225,0.0755,-1501.0,3323.0,38.0,6.0567,2.0,291763.0,1822.0,20.0,23.31,18.89,20.73,Financials,588705.26,49.36,12.73,1.87,29831.0,7204.0,2.0,Private Banks,0,70.0,21.666666666666668,49.166666666666664,48.333333333333336,14.285714285714285,22.857142857142858,15.0,91.66666666666666,19.47,1.2600000000000016
686,KOTAKBANK,Mar 2020,25.67,-5005.0,12.9,4.8993,1.3357,0.0755,33551.0,13068.0,45.0,6.9631,0.0,326477.0,46619.0,20.24,22.58,17.61,20.14,Financials,554552.04,43.71,3.59,0.53,33474.0,8593.0,0.0,Private Banks,0,65.0,16.666666666666664,49.166666666666664,11.666666666666666,11.428571428571429,31.428571428571427,11.666666666666666,58.333333333333336,19.6,0.5399999999999991
687,KOTAKBANK,Mar 2021,30.44,-9958.0,11.85,3.8785,1.2626,0.0685,-6291.0,11172.0,50.0,8.5105,2.0,327110.0,4881.0,9.97,23.17,21.35,18.16,Financials,488474.8,37.51,5.14,1.52,32820.0,9990.0,2.0,Private Banks,0,75.0,6.666666666666667,63.33333333333333,60.0,77.14285714285715,25.71428571428571,5.0,81.66666666666667,17.86,0.3000000000000007
688,KOTAKBANK,Mar 2022,35.83,-8512.0,12.51,3.7837,1.2299,0.0617,-2595.0,10903.0,61.0,9.7445,2.0,365747.0,8308.0,8.61,19.22,17.7,15.18,Financials,455106.0,73.13,3.75,0.64,33741.0,12089.0,2.0,Private Banks,0,68.33333333333333,1.6666666666666667,90.0,53.333333333333336,91.42857142857143,60.0,3.3333333333333335,88.33333333333333,17.1,-1.9200000000000017
689,KOTAKBANK,Mar 2023,35.41,-5746.0,13.35,3.7456,1.2878,0.0679,-11623.0,10381.0,75.0,11.2602,2.0,418807.0,-1242.0,10.9,18.99,17.84,15.91,Financials,467372.62,75.47,6.71,2.71,42151.0,14925.0,2.0,Private Banks,0,56.666666666666664,3.3333333333333335,65.0,71.66666666666667,74.28571428571429,62.857142857142854,1.6666666666666667,71.66666666666667,17.59,-1.6799999999999997
690,KOTAKBANK,Mar 2024,32.39,-13382.0,14.01,4.0037,1.2364,0.0733,6766.0,8919.0,92.0,13.0757,2.0,520374.0,15685.0,13.52,20.38,19.34,17.75,Financials,430223.52,32.9,1.15,1.51,56237.0,18213.0,2.0,Private Banks,0,49.166666666666664,5.0,55.00000000000001,36.666666666666664,57.14285714285714,45.714285714285715,6.666666666666667,85.0,20.41,-2.66
691,LICI,Mar 2019,0.46,1.0,324.32,332.5938,,0.1668,22910.0,9636.0,,0.81,2.0,269401.0,13274.0,,,,,Financials,166637.32,53.3,0.6,0.77,571508.0,2627.0,2.0,Life Insurance,1,2.380952380952381,95.23809523809523,95.23809523809523,5.0,,,100.0,,,
692,LICI,Mar 2020,0.43,-1.0,270.46,252.9082,,0.1794,13952.0,40415.0,,1.002,2.0,253414.0,54367.0,,,,,Financials,196576.3,20.36,2.12,1.11,628043.0,2710.0,2.0,Life Insurance,1,4.761904761904762,98.80952380952381,88.09523809523809,7.5,,,97.61904761904762,,,
693,LICI,Mar 2021,0.43,0.0,43.2,0.0006,,0.1804,229049.0,148447.0,7.0,6.884,0.0,4.0,80602.0,,,,,Financials,183625.08,38.3,8.3,3.88,690914.0,2974.0,0.0,Life Insurance,1,11.904761904761903,98.80952380952381,85.71428571428571,2.5,,,73.80952380952381,,,
694,LICI,Mar 2022,0.5700000000000001,0.0,36.38,0.0001,,0.1701,8748.0,12531.0,57.0,0.1793,23.0,1.0,-3783.0,,,,,Financials,171741.93,13.18,2.48,3.12,723606.0,4125.0,23.0,Life Insurance,1,19.047619047619047,92.85714285714286,92.85714285714286,10.0,,,71.42857142857143,,,
695,LICI,Mar 2023,4.590000000000001,4.0,77.86,0.0,545.5455,0.1714,1671.0,52848.0,65.0,0.731,5.0,0.0,54519.0,,,,,Financials,204112.31,76.58,7.85,1.11,784628.0,35997.0,5.0,Life Insurance,1,7.142857142857142,16.666666666666664,90.47619047619048,40.0,,,35.714285714285715,5.88235294117647,,
696,LICI,Mar 2024,4.84,4.0,49.45,0.0,371.9375,0.1591,853.0,25269.0,66.0,1.3083,15.0,0.0,26122.0,8.16,73.18,,,Financials,183583.67,30.67,8.1,3.77,845966.0,40916.0,15.0,Life Insurance,1,9.523809523809524,11.904761904761903,97.61904761904762,55.00000000000001,86.36363636363636,4.545454545454546,35.714285714285715,11.76470588235294,,
697,LODHA,Mar 2016,8.52,26.0,17.69,3.4823,2.668,0.2663,-467.0,854.0,16.0,3.6787,0.0,13835.0,387.0,,,,,Real Estate,,,,,8249.0,703.0,0.0,Real Estate,0,9.523809523809524,57.14285714285714,9.523809523809524,90.47619047619048,,,76.19047619047619,52.38095238095239,,
698,LODHA,Mar 2017,7.37,20.0,14.48,4.0126,2.9864,0.2336,295.0,1174.0,13.0,3.569,0.0,16183.0,1469.0,,,,,Real Estate,,,,,7926.0,584.0,0.0,Real Estate,0,23.809523809523807,66.66666666666666,33.33333333333333,71.42857142857143,,,85.71428571428571,42.857142857142854,,
699,LODHA,Mar 2018,8.21,17.0,15.41,4.3898,5.0436,0.2404,45.0,651.0,10.0,1.301,0.0,22616.0,696.0,34.81,24.64,10.76,23.4,Real Estate,,,,,9677.0,794.0,0.0,Real Estate,0,19.047619047619047,61.904761904761905,21.428571428571427,76.19047619047619,7.142857142857142,30.76923076923077,95.23809523809523,23.809523809523807,29.23,-5.830000000000002
700,LODHA,Mar 2019,13.81,27.0,42.8,6.6756,5.7236,0.2388,-638.0,175.0,21.0,0.9699,0.0,25641.0,-463.0,32.15,33.97,18.47,28.2,Real Estate,1516344.89,70.86,14.94,3.4,11907.0,1644.0,0.0,Real Estate,0,4.761904761904762,38.095238095238095,28.57142857142857,95.23809523809523,14.285714285714285,15.384615384615385,100.0,9.523809523809524,8.66,19.54
701,LODHA,Mar 2020,5.96,15.0,16.3,4.0472,2.7514,0.3058,3954.0,182.0,9.0,1.1495,0.0,18423.0,3772.0,14.82,-1.44,-12.94,0.15,Real Estate,1462369.84,58.75,11.25,3.82,12443.0,742.0,0.0,Real Estate,0,14.285714285714285,80.95238095238095,4.761904761904762,23.809523809523807,21.428571428571427,76.92307692307693,90.47619047619048,47.61904761904761,-1.49,1.64
702,LODHA,Mar 2021,0.88,25.0,1.04,3.9559,1.0942,0.1386,2944.0,420.0,1.0,1.1614,0.0,18193.0,2524.0,-7.96,-41.54,-42.57,-30.69,Real Estate,1550822.64,47.06,13.02,3.37,5449.0,48.0,0.0,Real Estate,0,95.23809523809523,95.23809523809523,47.61904761904761,38.095238095238095,92.85714285714286,100.0,80.95238095238095,100.0,10.76,-41.45
703,LODHA,Mar 2022,13.08,24.0,9.98,0.953,3.6032,0.2404,3137.0,1139.0,12.0,2.5116,20.0,11537.0,1998.0,3.1,15.65,-1.59,5.72,Real Estate,1322559.29,13.49,1.97,1.52,9233.0,1208.0,20.0,Real Estate,0,33.33333333333333,42.857142857142854,21.428571428571427,28.57142857142857,28.57142857142857,61.53846153846154,57.14285714285714,33.33333333333333,5.88,-0.16000000000000014
704,LODHA,Mar 2023,5.17,22.0,3.87,0.7155,2.1307,0.2421,4539.0,1789.0,5.0,2.6272,14.0,9060.0,2750.0,-0.43,-9.2,-12.94,-7.52,Real Estate,1199352.96,52.31,12.05,1.85,9470.0,490.0,14.0,Real Estate,0,61.904761904761905,85.71428571428571,14.285714285714285,14.285714285714285,42.857142857142854,84.61538461538461,42.857142857142854,61.904761904761905,-12.73,5.210000000000001
705,LODHA,Mar 2024,15.06,26.0,8.9,0.4407,5.6286,0.2186,-435.0,2947.0,16.0,1.7574,,7698.0,2512.0,-2.83,-1.12,-5.29,-3.08,Real Estate,1209919.99,51.95,7.65,4.05,10316.0,1554.0,,Real Estate,0,38.095238095238095,33.33333333333333,38.095238095238095,85.71428571428571,50.0,69.23076923076923,28.57142857142857,14.285714285714285,7.82,-10.9
706,LT,Mar 2013,7.109999999999999,15.0,395.15,0.1748,2.9981,31.9699,-11277.0,6922.0,38.0,8.3688,22.0,234.0,-4355.0,,,,,Industrials,,,,,74426.0,5291.0,22.0,Engineering & Construction,1,8.333333333333332,33.33333333333333,16.666666666666664,83.33333333333334,,,100.0,25.0,,
707,LT,Mar 2014,5.74,17.0,303.42,0.0683,2.375,31.9032,-12653.0,5510.0,35.0,10.0625,27.0,110.0,-7143.0,,,,,Industrials,,,,,85054.0,4885.0,27.0,Engineering & Construction,1,16.666666666666664,83.33333333333334,25.0,91.66666666666666,,,50.0,91.66666666666666,,
708,LT,Mar 2015,5.4,17.0,245.11,0.1076,2.3543,30.8694,-6143.0,4778.0,34.0,12.6625,32.0,218.0,-1365.0,,,,,Industrials,,,,,91929.0,4966.0,32.0,Engineering & Construction,1,25.0,91.66666666666666,33.33333333333333,66.66666666666666,,,75.0,100.0,,
709,LT,Mar 2016,4.54,15.0,216.09,0.0259,2.4214,32.2353,-7867.0,4627.0,31.0,12.5,40.0,55.0,-3240.0,,,,,Industrials,,,,,101122.0,4592.0,40.0,Engineering & Construction,1,33.33333333333333,100.0,8.333333333333332,75.0,,,41.66666666666667,83.33333333333334,,
710,LT,Mar 2017,5.93,15.0,206.3,0.0,2.6484,24.748,-3141.0,9796.0,43.0,18.4941,22.0,0.0,6655.0,,,,,Industrials,,,,,109312.0,6486.0,22.0,Engineering & Construction,1,58.333333333333336,75.0,41.66666666666667,50.0,,,16.666666666666664,66.66666666666666,,
711,LT,Mar 2018,6.69,17.0,207.36,0.0,2.797,22.4251,-6117.0,3914.0,53.0,22.7059,30.0,0.0,-10031.0,9.97,8.63,6.88,8.49,Industrials,,,,,119683.0,8004.0,30.0,Engineering & Construction,1,50.0,58.333333333333336,50.0,58.333333333333336,28.57142857142857,100.0,16.666666666666664,41.66666666666667,8.49,0.0
712,LT,Mar 2019,7.56,17.0,208.81,0.0,2.7377,20.2911,-15779.0,11023.0,63.0,28.7824,28.0,0.0,-4756.0,9.72,15.9,12.47,12.7,Industrials,685872.93,60.92,9.78,0.34,135220.0,10217.0,28.0,Engineering & Construction,1,41.66666666666667,16.666666666666664,58.333333333333336,100.0,42.857142857142854,42.857142857142854,16.666666666666664,50.0,12.7,0.0
713,LT,Mar 2020,7.489999999999999,17.0,201.59,0.1688,2.5014,16.5005,-1714.0,8408.0,68.0,31.7882,26.0,912.0,6694.0,9.61,17.01,14.87,13.83,Industrials,606183.52,18.62,6.6,3.85,145452.0,10894.0,26.0,Engineering & Construction,1,66.66666666666666,25.0,66.66666666666666,41.66666666666667,57.14285714285714,28.57142857142857,91.66666666666666,75.0,13.83,0.0
714,LT,Mar 2021,9.5,17.0,176.9,0.1093,2.6869,12.7012,17324.0,5750.0,82.0,40.5778,44.0,798.0,23074.0,6.1,22.99,21.48,16.86,Industrials,690472.41,13.01,9.07,3.34,135979.0,12921.0,44.0,Engineering & Construction,1,75.0,8.333333333333332,75.0,16.666666666666664,100.0,14.285714285714285,83.33333333333334,58.333333333333336,16.86,0.0
715,LT,Mar 2022,6.660000000000001,16.0,72.92,0.0181,2.8888,7.6084,15579.0,3585.0,62.0,47.6267,36.0,258.0,19164.0,7.44,9.94,7.59,8.32,Industrials,864042.71,18.77,11.91,1.0,156521.0,10419.0,36.0,Engineering & Construction,1,100.0,66.66666666666666,100.0,25.0,85.71428571428571,57.14285714285714,33.33333333333333,33.33333333333333,8.32,0.0
716,LT,Mar 2023,6.83,15.0,75.52,0.0929,3.1823,7.8081,14729.0,8048.0,75.0,55.3067,32.0,1541.0,22777.0,8.9,9.38,7.19,8.49,Industrials,937726.82,29.41,13.63,0.38,183341.0,12531.0,32.0,Engineering & Construction,1,91.66666666666666,50.0,91.66666666666666,33.33333333333333,71.42857142857143,71.42857142857143,58.333333333333336,16.666666666666664,8.49,0.0
717,LT,Mar 2024,7.03,14.0,77.66999999999999,0.1035,3.5442,8.0276,20445.0,2179.0,95.0,66.7267,36.0,2071.0,18266.0,10.34,8.76,8.56,9.22,Industrials,1124597.5,30.8,2.48,1.26,221113.0,15547.0,36.0,Engineering & Construction,1,83.33333333333334,41.66666666666667,83.33333333333334,8.333333333333332,14.285714285714285,85.71428571428571,66.66666666666666,8.333333333333332,9.22,0.0
718,LTIM,Mar 2013,14.59,23.0,41.97,0.1748,42.4762,1.6542,384.0,224.0,174.0,8.3688,54.0,234.0,608.0,,,,,Information Technology,,,,,3851.0,562.0,54.0,IT Services,0,8.47457627118644,74.57627118644068,8.47457627118644,93.22033898305084,,,98.30508474576271,80.0,,
719,LTIM,Mar 2014,20.24,23.0,61.86000000000001,0.0683,44.0,1.8455,808.0,180.0,309.0,10.0625,55.0,110.0,628.0,,,,,Information Technology,,,,,4920.0,996.0,55.0,IT Services,0,1.694915254237288,27.11864406779661,3.389830508474576,83.05084745762711,,,44.06779661016949,76.36363636363637,,
720,LTIM,Mar 2015,15.45,20.0,37.96,0.1076,110.4,1.6716,539.0,103.0,238.0,12.6625,63.0,218.0,642.0,,,,,Information Technology,,,,,4978.0,769.0,63.0,IT Services,0,16.94915254237288,64.40677966101694,5.084745762711865,89.83050847457628,,,83.05084745762711,36.36363636363637,,
721,LTIM,Mar 2016,14.3,18.0,39.34,0.0259,202.5,1.8636,818.0,40.0,49.0,12.5,72.0,55.0,858.0,,,,,Information Technology,,,,,5846.0,836.0,72.0,IT Services,0,11.864406779661017,76.27118644067797,1.694915254237288,81.35593220338984,,,35.59322033898305,21.818181818181817,,
722,LTIM,Mar 2017,14.94,19.0,30.88,0.0,472.3333,1.4718,209.0,961.0,57.0,18.4941,29.0,0.0,1170.0,,,,,Information Technology,,,,,6501.0,971.0,29.0,IT Services,0,32.20338983050847,69.49152542372882,11.864406779661017,98.30508474576271,,,9.322033898305085,14.545454545454545,,
723,LTIM,Mar 2018,15.22,16.0,28.81,0.0,100.8125,1.3689,392.0,452.0,65.0,22.7059,33.0,0.0,844.0,13.66,14.62,-17.88,3.47,Information Technology,,,,,7306.0,1112.0,33.0,IT Services,0,44.06779661016949,66.10169491525424,16.94915254237288,91.52542372881356,40.0,22.857142857142858,9.322033898305085,40.0,13.51,-10.04
724,LTIM,Mar 2019,16.05,20.0,30.98,0.0,198.6364,1.4175,646.0,749.0,87.0,28.7824,32.0,0.0,1395.0,13.93,8.76,-22.39,0.1,Information Technology,1328108.48,60.16,10.57,3.97,9446.0,1516.0,32.0,IT Services,0,30.508474576271187,55.932203389830505,13.559322033898304,86.4406779661017,37.142857142857146,62.857142857142854,9.322033898305085,23.636363636363637,11.34,-11.24
